postbox_osm_id,postbox_lat,postbox_lon,postbox_tags,mapillary_image_id,image_path,image_lat,image_lon,compass_angle,captured_at_epoch_ms,bearing_diff_deg
node/267840696,52.4904885,13.4486485,"{""amenity"": ""post_box"", ""check_date"": ""2024-12-13"", ""collection_times"": ""Mo-Fr 15:00,17:00; Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""postal_code"": ""12435"", ""ref"": ""Bouchéstraße 20-21, 12435 Berlin"", ""support"": ""pole""}",1099019484707925,images_filtered/postbox_node_267840696_img_1099019484707925.jpg,52.490355593642,13.448768204671,271.67626577906,1711286438507,59.6
node/268788417,52.6192791,13.2392248,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Sa 17:00; Su 12:30"", ""obstacle:parking"": ""yes"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Ruppiner Ch. 309, 13503 Berlin""}",1097714095713091,images_filtered/postbox_node_268788417_img_1097714095713091.jpg,52.6190796,13.2396362,306,1749631656604,2.6
node/271419835,52.5193611,13.2994344,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-04-09"", ""collection_times"": ""Mo-Fr 17:45; Sa 14:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Kaiser-Friedrich-Str. 1, 10585 Berlin""}",1028727178619551,images_filtered/postbox_node_271419835_img_1028727178619551.jpg,52.519183599972,13.299763999972,0,1718534712500,48.5
node/271732920,52.4790346,13.3536297,"{""amenity"": ""post_box"", ""check_date"": ""2022-08-08"", ""collection_times"": ""Mo-Fr 16:30,17:30, Sa 16:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Sachsendamm 1, 10829 Berlin""}",1142760794714030,images_filtered/postbox_node_271732920_img_1142760794714030.jpg,52.4792328,13.3538639,250,1763541813071,34.3
node/271729223,52.5276034,13.3274821,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:15; Sa 12:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Huttenstr. 4, 10553 Berlin"", ""source:collection_times"": ""survey"", ""source:ref"": ""survey""}",163940532759930,images_filtered/postbox_node_271729223_img_163940532759930.jpg,52.527427099972,13.3277684,0,1650712579000,44.7
node/271884091,52.5131413,13.3971217,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-09-08"", ""collection_times"": ""Mo-Fr 17:00; Sa 15:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""lamp"", ""ref"": ""Hausvogteiplatz 12-13, 10117 Berlin"", ""support"": ""pole"", ""wheelchair"": ""yes""}",1041535160800786,images_filtered/postbox_node_271884091_img_1041535160800786.jpg,52.513027999972,13.396862499972,0,1727336096000,54.3
node/274069512,52.4291784,13.3415553,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 13:00,16:30; Sa 12:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Seydlitzstr./Frobenstr., 12249 Berlin""}",117516764276194,images_filtered/postbox_node_274069512_img_117516764276194.jpg,52.4291336,13.3414462,0,1662292622000,56.0
node/273439038,52.5111835,13.3982065,"{""amenity"": ""post_box"", ""check_date"": ""2025-03-09"", ""check_date:collection_times"": ""2025-03-09"", ""collection_times"": ""Mo-Fr 17:00; Sa 15:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Leipziger Str. 55-56, 10117 Berlin""}",1011107990503446,images_filtered/postbox_node_273439038_img_1011107990503446.jpg,52.511080599972,13.397932799972,0,1725023617500,58.3
node/274864208,52.52548,13.1968424,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:45; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Pichelsdorfer Str. 125, 13595 Berlin"", ""wheelchair"": ""yes""}",178748570801676,images_filtered/postbox_node_274864208_img_178748570801676.jpg,52.525446899972,13.1968472,0,1564402720000,5.0
node/274238080,52.49094,13.3690802,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:30; Sa 16:30"", ""drive_through"": ""no"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Großgörschenstr. 26, 10829 Berlin""}",790531052104980,images_filtered/postbox_node_274238080_img_790531052104980.jpg,52.4908975,13.369028099972,0,1658059953000,36.7
