osm_id,lat,lon,tags
node/1774535028,52.5175715,13.4948415,"{""amenity"": ""post_box"", ""check_date"": ""2024-08-10"", ""check_date:collection_times"": ""2024-08-10"", ""collection_times"": ""Mo-Fr 17:15; Sa 11:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Atzpodienstr. 24, 10365 Berlin""}"
node/1779968474,52.5264845,13.3539319,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2024-04-20"", ""collection_times"": ""Mo-Fr 17:00, Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""postal_code"": ""10559"", ""ref"": ""Turmstraße 91, 10559 Berlin""}"
node/1783705734,52.4079703,13.3508127,"{""amenity"": ""post_box"", ""brand"": ""Deutsche Post"", ""check_date"": ""2024-11-01"", ""collection_times"": ""Mo-Fr 15:15; Sa 12:45"", ""colour"": ""yellow"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""ref"": ""Waldsassener Str./Tirschenreuther Ring, 12279 Berlin"", ""wheelchair"": ""yes""}"
node/1782970150,52.4517076,13.1352968,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Sakrower Landstr. 48, 14089 Berlin""}"
node/1754094580,52.5026997,13.4386421,"{""amenity"": ""post_box"", ""check_date"": ""2025-10-16"", ""check_date:collection_times"": ""2025-10-16"", ""collection_times"": ""Sa 14:00; Mo-Fr 14:30"", ""colour"": ""yellow"", ""drive_through"": ""no"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""ref"": ""Köpenicker Str. 185, 10997 Berlin"", ""support"": ""pole""}"
node/1799850951,52.5938688,13.2801425,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:00; Sa 13:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""An der Mühle 2, 13507 Berlin""}"
node/1833582169,52.4849775,13.3304345,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:15,17:15,22:00; Sa 16:30; Su 22:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Wilhelmsaue 138, 10715 Berlin""}"
node/1768055807,52.5470613,13.4242024,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-04-30"", ""collection_times"": ""Mo-Fr 17:00; Sa 12:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Wichertstr. 33, 10439 Berlin""}"
node/1844986326,52.5607134,13.395879,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 14:30; Sa 12:00"", ""last_checked"": ""2020-03-27"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Steegerstr. 18, 13359 Berlin""}"
node/1853277790,52.460832,13.348655,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2021-06-13"", ""collection_times"": ""Mo-Fr 16:00, Sa 13:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Grazer Damm/Overbeckstr., 12157 Berlin""}"
node/1846580569,52.5870436,13.3679378,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-08-30"", ""collection_times"": ""Mo-Fr 16:45; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hauptstr. 32, 13158 Berlin""}"
node/1839838860,52.5677298,13.4273289,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:00; Sa 12:00"", ""note"": ""ref am Briefkasten enthält \""Prommenade\"""", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Prenzlauer Promenade 129, 13189 Berlin""}"
node/1849461143,52.5937094,13.46858,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-08-18"", ""collection_times"": ""Mo-Fr 14:00; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Lindenberger Weg 39, 13129 Berlin""}"
node/1908859669,52.4758009,13.4430751,"{""amenity"": ""post_box"", ""check_date"": ""2026-08-08"", ""check_date:collection_times"": ""2026-08-08"", ""collection_times"": ""Mo-Fr 16:15; Sa 14:15"", ""colour"": ""yellow"", ""indoor"": ""no"", ""material"": ""steel"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""pillar"", ""ref"": ""Richardstr. / Uthmannstr., 12043 Berlin"", ""support"": ""pole""}"
node/1950308534,52.6295192,13.2948284,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:30; Sa 13:00"", ""drive_through"": ""no"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Im Fischgrund 2, 13465 Berlin""}"
node/1950308539,52.6262139,13.2806536,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 13:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Welfenallee 73, 13465 Berlin""}"
node/1950308540,52.6381708,13.2808333,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 13:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Im Amseltal 50, 13465 Berlin""}"
node/1966769124,52.5175834,13.321765,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:00,17:00; Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Abbestr. 19, 10587 Berlin""}"
node/1963679254,52.4689424,13.3858564,"{""amenity"": ""post_box"", ""check_date"": ""2022-06-24"", ""collection_times"": ""Mo-Fr 14:00,17:30, Sa 14:45"", ""colour"": ""yellow"", ""drive_through"": ""no"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Tempelhofer Damm 121, 12099 Berlin"", ""support"": ""pole""}"
node/1989350209,52.5541932,13.3396177,"{""amenity"": ""post_box"", ""collection_times"": ""Sa 11:30; Mo-Fr 15:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Otawistr. 21, 13351 Berlin""}"
node/1989352755,52.5557739,13.3423239,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 11:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Müllerstraße 113, 13351 Berlin""}"
node/2018710526,52.4258697,13.4827998,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:15; Sa 13:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Neuköllner Str./Fritz-Erler-Allee, 12357 Berlin""}"
node/2026462692,52.539221,13.5571647,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2024-09-27"", ""collection_times"": ""Mo-Fr 14:45; Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Auersbergstr. 16, 12685 Berlin""}"
node/2017165210,52.4920079,13.4507951,"{""amenity"": ""post_box"", ""check_date"": ""2026-05-16"", ""check_date:collection_times"": ""2026-05-16"", ""collection_times"": ""Mo-Fr 20:00"", ""colour"": ""green"", ""operator"": ""PIN Mail"", ""operator:type"": ""private"", ""operator:wikidata"": ""Q1342288"", ""operator:wikipedia"": ""de:PIN Mail"", ""post_box:apertures"": ""1"", ""post_box:type"": ""pillar"", ""support"": ""ground""}"
node/2008686487,52.5417775,13.3931251,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Brunnenstr. 115, 13355 Berlin""}"
node/2032575820,52.4808371,13.3625437,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-03-19"", ""collection_times"": ""Mo-Fr 17:15; Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Gustav-Müller-Str. 35, 10829 Berlin""}"
node/2064590675,52.5727417,13.3709004,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2024-01-16"", ""collection_times"": ""Mo-Fr 16:00; Sa 12:30"", ""last_checked"": ""2023-01-14"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Herbststr. 54, 13409 Berlin""}"
node/2046262916,52.5017625,13.355594,"{""amenity"": ""post_box"", ""check_date"": ""2022-09-22"", ""collection_times"": ""Mo-Fr 17:00, Sa 16:00"", ""colour"": ""yellow"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""ref"": ""Kurfürstenstr. 56, 10785 Berlin"", ""support"": ""pole""}"
node/2006266194,52.5353702,13.4224834,"{""amenity"": ""post_box"", ""check_date"": ""2025-01-21"", ""check_date:collection_times"": ""2025-01-21"", ""collection_times"": ""Mo-Fr 18:15; Sa 12:30; Su 09:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Marienburger Str. 1, 10405 Berlin""}"
node/2049303007,52.6310399,13.3053123,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-02-01"", ""collection_times"": ""Mo-Fr 16:30; Sa 13:00"", ""drive_through"": ""no"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Fürstendamm 46, 13465 Berlin""}"
node/2082688218,52.5472532,13.4093092,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-09-09"", ""collection_times"": ""Mo-Fr 17:15; Sa 12:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Gleimstr. 18-19, 10437 Berlin""}"
node/2080594548,52.5247683,13.3471788,"{""amenity"": ""post_box"", ""check_date"": ""2025-07-02"", ""collection_times"": ""Mo-Fr 17:45; Sa 12:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Alt-Moabit 103, 10559 Berlin"", ""wheelchair"": ""yes""}"
node/2091870377,52.5116726,13.3102404,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-04-12"", ""collection_times"": ""Mo-Fr 17:00; Sa 16:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Bismarckstr. 92, 10625 Berlin""}"
node/2095183186,52.3986621,13.3895319,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 14:00,17:00,21:00, Sa 13:30, Su 21:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Schichauweg (S-Bahnhof), 12307 Berlin""}"
node/2098280281,52.4468891,13.3427311,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2023-10-17"", ""collection_times"": ""Mo-Fr 18:00"", ""operator"": ""pin AG""}"
node/2098474725,52.5367368,13.4168107,"{""amenity"": ""post_box"", ""check_date"": ""2026-03-19"", ""collection_times"": ""Mo-Fr 17:30, Sa 14:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Wörther Str. 36, 10435 Berlin"", ""wheelchair"": ""yes""}"
node/2114862478,52.5299359,13.4367095,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-05-14"", ""collection_times"": ""Mo-Fr 16:45, Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hufelandstr. 49, 10407 Berlin""}"
node/2127240550,52.4962783,13.3587944,"{""amenity"": ""post_box"", ""check_date"": ""2021-01-06"", ""collection_times"": ""Mo-Fr 17:15;Sa 16:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""postal_code"": ""10781"", ""ref"": ""Winterfeldtstr. 13-15, 10781 Berlin""}"
node/2125008938,52.4895113,13.4244479,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:30; Sa 14:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""ref"": ""Kottbusser Damm 70-71, 10967 Berlin""}"
node/2131931608,52.4851372,13.3746512,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:30; Sa 14:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Dudenstr. 76, 10965 Berlin""}"
node/2117472730,52.5039373,13.4286872,"{""amenity"": ""post_box"", ""check_date"": ""2026-01-13"", ""check_date:collection_times"": ""2026-01-13"", ""collection_times"": ""Mo-Fr 16:45, Sa 13:45"", ""colour"": ""yellow"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""postal_code"": ""10997"", ""ref"": ""Wrangelstr. 11, 10997 Berlin"", ""support"": ""pole""}"
node/2117472709,52.5024978,13.4310114,"{""amenity"": ""post_box"", ""check_date"": ""2025-08-23"", ""check_date:collection_times"": ""2025-08-23"", ""collection_times"": ""Mo-Fr 14:30; Sa 14:15"", ""colour"": ""yellow"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""postal_code"": ""10997"", ""ref"": ""Pücklerstr. 34, 10997 Berlin"", ""support"": ""pole""}"
node/2123335105,52.5422215,13.3833968,"{""amenity"": ""post_box"", ""check_date"": ""2025-07-10"", ""check_date:collection_times"": ""2023-05-10"", ""collection_times"": ""Mo-Fr 18:00"", ""collection_times:signed"": ""no"", ""operator"": ""PIN AG""}"
node/2214550368,52.5203419,13.2664774,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 13:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Spandauer Damm 173, 14050 Berlin""}"
node/2131611353,52.5112257,13.4145694,"{""amenity"": ""post_box"", ""check_date"": ""2026-05-04"", ""collection_times"": ""Mo-Fr 17:45; Sa 14:45"", ""direction"": ""185"", ""note"": ""2 nebeneinander"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""lamp"", ""ref"": ""Köpenicker Str. 96-98, 10179 Berlin""}"
node/2229535553,52.5126003,13.6123234,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2024-09-01"", ""collection_times"": ""Mo-Fr 14:30, Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Hönower Str. 84, 12623 Berlin""}"
node/2270383012,52.6145294,13.4961497,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 10:45"", ""drive_through"": ""no"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Achillesstr. 110, 13125 Berlin""}"
node/2272630010,52.4730116,13.2987242,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2024-02-12"", ""collection_times"": ""Mo-Fr 13:00,16:00,21:15, Sa 12:30, Su 21:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Zoppoter Str. 2, 14199 Berlin""}"
node/2294620573,52.4825929,13.3885293,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-01-09"", ""collection_times"": ""Mo-Fr 17:45; Sa 14:45"", ""colour"": ""yellow"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Platz der Luftbrücke/Flughafen-Hauptplatz, 12101 Berlin"", ""support"": ""pole""}"
node/2298418689,52.5479722,13.3642477,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2023-11-10"", ""collection_times"": ""Mo-Fr 15:00; Sa 11:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Prinz-Eugenstr. 19, 13347 Berlin""}"
node/2300358493,52.5106112,13.4328297,"{""access"": ""yes"", ""addr:floor"": ""0"", ""amenity"": ""post_box"", ""check_date"": ""2025-11-24"", ""check_date:collection_times"": ""2025-11-24"", ""collection_times"": ""Mo-Fr 17:30; Sa 14:30; Su 09:00"", ""colour"": ""yellow"", ""covered"": ""yes"", ""indoor"": ""yes"", ""level"": ""0"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""pillar"", ""ref"": ""Koppenstr. 3, 10243 Berlin"", ""support"": ""ground""}"
node/2320116711,52.494803,13.5151008,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-05-03"", ""collection_times"": ""Mo-Fr 16:30, Sa 11:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Sewanstr. 227-233, 10319 Berlin""}"
node/2295222957,52.4985531,13.4483651,"{""amenity"": ""post_box"", ""check_date"": ""2025-11-14"", ""check_date:collection_times"": ""2025-11-14"", ""collection_times"": ""Mo-Fr 18:00"", ""operator"": ""PIN AG"", ""ref"": ""Schlesische Str. 27, 10997 Berlin""}"
node/2330343955,52.6069114,13.2106048,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:30; Sa 12:00"", ""operator"": ""Deutsche Post"", ""ref"": ""Alt-Heiligensee 70-72, 13503 Berlin""}"
node/2333241913,52.4253179,13.3364997,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:00; Sa 12:30"", ""obstacle:parking"": ""yes"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Kurfürstenstr./Dessauer Str., 12249 Berlin""}"
node/2327678665,52.544817,13.4271451,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 12:00,15:15,17:30,21:15; Sa 12:30; Su 21:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Prenzlauer Allee 178, 10409 Berlin"", ""wheelchair"": ""yes""}"
node/2334727132,52.4702044,13.429255,"{""amenity"": ""post_box"", ""check_date"": ""2026-08-17"", ""check_date:collection_times"": ""2026-08-17"", ""collection_times"": ""Mo-Fr 17:00; Sa 13:30"", ""colour"": ""yellow"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""1"", ""post_box:type"": ""pillar"", ""postal_code"": ""12051"", ""ref"": ""Warthestr. 73, 12051 Berlin"", ""support"": ""ground""}"
node/2327666853,52.5501448,13.4222778,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2025-06-30"", ""collection_times"": ""Mo-Fr 17:00; Sa 12:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Stahlheimer Str. 4, 10439 Berlin""}"
node/2370222723,52.4134485,13.0973416,"{""amenity"": ""post_box"", ""check_date"": ""2021-06-03"", ""collection_times"": ""Mo-Fr 09:00, Sa 09:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Königstr./Glienicker Brücke 36b, 14109 Berlin""}"
node/2383651025,52.4390055,13.2729329,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 14:00,16:00,18:00; Sa 13:45"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Berliner Str. 51, 14169 Berlin"", ""wheelchair"": ""yes""}"
node/2429162142,52.5675728,13.3291182,"{""amenity"": ""post_box"", ""check_date"": ""2025-03-28"", ""collection_times"": ""Mo-Fr 16:30; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Ollenhauerstr. 122, 13403 Berlin""}"
node/2462156026,52.5727489,13.2781877,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:30; Sa 13:30"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""ref"": ""Aschebergerweg 25, 13507 Berlin""}"
node/2440891929,52.5161426,13.4253829,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-01-28"", ""collection_times"": ""Mo-Fr 17:00, Sa 14:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Singerstr. 109, 10243 Berlin"", ""source"": ""Dakota 20""}"
node/2448414654,52.4599962,13.4173005,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2022-09-26"", ""collection_times"": ""Mo-Fr 15:00,17:30; Sa 14:45"", ""colour"": ""yellow"", ""drive_through"": ""no"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""ref"": ""Gottlieb-Dunkel-Str. 56, 12099 Berlin"", ""support"": ""pole""}"
node/2471309472,52.5139304,13.1749657,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Wilhelmstr. 63, 13593 Berlin""}"
node/2440890868,52.5210286,13.4150354,"{""amenity"": ""post_box"", ""check_date"": ""2025-05-01"", ""check_date:collection_times"": ""2025-05-01"", ""collection_times"": ""Mo-Fr 20:00"", ""operator"": ""PIN AG"", ""wheelchair"": ""yes""}"
node/2486524333,52.4580631,13.3324473,"{""amenity"": ""post_box"", ""check_date"": ""2021-06-13"", ""collection_times"": ""Mo-Fr 16:00, Sa 12:45"", ""description"": ""Leerung Mo.-Fr. 16:00h/ Sa. 12:45h"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Filandastr./Bergstr., 12169 Berlin""}"
node/2484818605,52.5512936,13.4677543,"{""amenity"": ""post_box"", ""check_date:collection_times"": ""2026-07-19"", ""collection_times"": ""Mo-Fr 13:45,16:15; Sa 12:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Gartenstr. 1-5, 13088 Berlin""}"
node/2544610578,52.4193498,13.3430153,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:30; Sa 13:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Apoldaer Str./Sondershauser Str., 12249 Berlin""}"
node/2488139814,52.4963598,13.4347507,"{""amenity"": ""post_box"", ""check_date"": ""2025-05-03"", ""check_date:collection_times"": ""2025-05-03"", ""collection_times"": ""Mo-Fr 17:15; Sa 14:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:apertures"": ""2"", ""post_box:type"": ""lamp"", ""postal_code"": ""10999"", ""ref"": ""Wiener Str. 33, 10999 Berlin"", ""support"": ""pole""}"
node/2560419318,52.5528075,13.4332472,"{""access"": ""yes"", ""addr:floor"": ""0"", ""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 15:30; Sa 11:30"", ""colour"": ""yellow"", ""covered"": ""no"", ""drive_through"": ""no"", ""indoor"": ""no"", ""level"": ""0"", ""material"": ""metal"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""post_box:type"": ""pillar"", ""ref"": ""Streustr. 67,  13088 Berlin"", ""support"": ""ground""}"
node/2574391766,52.4512379,13.3293171,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:30; Sa 13:15"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Leydenallee/Klingsorstr., 12167 Berlin""}"
node/2596594620,52.6202208,13.3564455,"{""access"": ""yes"", ""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 16:00; Sa 13:00"", ""colour"": ""#aa7810"", ""drive_through"": ""no"", ""indoor"": ""no"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Alt-Lübars 8, 13469 Berlin"", ""wheelchair"": ""limited""}"
node/2596610313,52.6183662,13.3543398,"{""amenity"": ""post_box"", ""collection_times"": ""Mo-Fr 17:00; Sa 13:00"", ""operator"": ""Deutsche Post"", ""operator:wikidata"": ""Q157645"", ""operator:wikipedia"": ""de:Deutsche Post AG"", ""ref"": ""Alt-Lübars 29a, 13469 Berlin""}"
